,OBJECTID,,LC_PRI,LC_SEC,LC_TER,NOTE_,AUTOR,LC_PRI_PER,LC_SEC_PER,LC_TER_PER,HECTARES,POLY_ID,OBJECTID_1,LC_PRI_1,LC_DESCRIP,RECLASS1,RECLASS2
2326,USE2326,,2SL,1FC,5BU,,8,3,2,1,22122,20551,10,2SL,Shrublands; (Areas arbustivas),5,0
2328,USE2328,,2SL,1FC,,,8,3,2,0,9207,23146,10,2SL,Shrublands; (Areas arbustivas),5,0
2337,USE2337,,2SL,,,,8,3,2,2,24505,24623,10,2SL,Shrublands; (Areas arbustivas),5,0
2341,USE2341,,2SL,2WD,,,6,3,2,0,9347,20829,10,2SL,Shrublands; (Areas arbustivas),5,0
2349,USE2349,,2SL,6BA,,,2,3,2,0,6790,16,10,2SL,Shrublands; (Areas arbustivas),5,0
2352,USE2352,,2SL,8WB,1FC,,2,4,1,1,3994,20,10,2SL,Shrublands; (Areas arbustivas),5,0
2365,USE2365,,2SL,2TK,,,5,3,2,0,3570,8934,10,2SL,Shrublands; (Areas arbustivas),5,0
2367,USE2367,,2SL,2GL,,,2,3,2,0,5990,9220,10,2SL,Shrublands; (Areas arbustivas),5,0
2369,USE2369,,2SL,,,,5,5,0,0,6273,12898,10,2SL,Shrublands; (Areas arbustivas),5,0
2379,USE2379,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,4086,18851,10,2SL,Shrublands; (Areas arbustivas),5,0
2382,USE2382,,2SL,,,,4,5,0,0,19636,20993,10,2SL,Shrublands; (Areas arbustivas),5,0
2392,USE2392,,2SL,2WD,,,8,3,2,0,13443,25540,10,2SL,Shrublands; (Areas arbustivas),5,0
2397,USE2397,,2SL,,,,5,5,0,0,2143,11665,10,2SL,Shrublands; (Areas arbustivas),5,0
2401,USE2401,,2SL,2WD,,,2,3,2,0,4516,9200,10,2SL,Shrublands; (Areas arbustivas),5,0
2408,USE2408,,2SL,2WD,,,8,3,2,0,4933,11261,10,2SL,Shrublands; (Areas arbustivas),5,0
2410,USE2410,,2SL,2WD,,,8,3,2,0,2590,11285,10,2SL,Shrublands; (Areas arbustivas),5,0
2440,USE2440,,2SL,2GL,2WD,,8,3,2,1,11946,10573,10,2SL,Shrublands; (Areas arbustivas),5,0
2469,USE2469,,2SL,1FC,,,6,4,1,0,4007,3639,10,2SL,Shrublands; (Areas arbustivas),5,0
2487,USE2487,,2SL,1FC,,Derived from provincial land cover database,1,4,1,0,2799,16482,10,2SL,Shrublands; (Areas arbustivas),5,0
2494,USE2494,,2SL,2WD,,,2,3,2,0,10455,16596,10,2SL,Shrublands; (Areas arbustivas),5,0
2497,USE2497,,2SL,2WD,,,6,4,1,0,66008,17508,10,2SL,Shrublands; (Areas arbustivas),5,0
2503,USE2503,,2SL,1CXF,1FC,Derived from provincial land cover database,1,3,1,1,3061,18563,10,2SL,Shrublands; (Areas arbustivas),5,0
2536,USE2536,,2SL,2FD,,,2,3,2,0,2770,17674,10,2SL,Shrublands; (Areas arbustivas),5,0
2547,USE2547,,2SL,2WD,2GL,,2,3,2,1,54677,10604,10,2SL,Shrublands; (Areas arbustivas),5,0
2549,USE2549,,2SL,2WD,,,2,3,2,0,4015,10611,10,2SL,Shrublands; (Areas arbustivas),5,0
2561,USE2561,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,2018,18498,10,2SL,Shrublands; (Areas arbustivas),5,0
2587,USE2587,,2SL,2WD,1HC,,2,3,1,1,10780,1230,10,2SL,Shrublands; (Areas arbustivas),5,0
2589,USE2589,,2SL,2WD,,,2,3,2,0,3189,1305,10,2SL,Shrublands; (Areas arbustivas),5,0
2595,USE2595,,2SL,1FC,,,6,3,2,0,30827,4253,10,2SL,Shrublands; (Areas arbustivas),5,0
2618,USE2618,,2SL,1FC,2FE,,4,3,1,1,5616,14259,10,2SL,Shrublands; (Areas arbustivas),5,0
2619,USE2619,,2SL,2FE,,,4,3,2,0,53712,14269,10,2SL,Shrublands; (Areas arbustivas),5,0
2622,USE2622,,2SL,1FC,2FE,,4,3,1,1,40156,14292,10,2SL,Shrublands; (Areas arbustivas),5,0
2623,USE2623,,2SL,2FE,1FC,,4,3,1,1,84359,15061,10,2SL,Shrublands; (Areas arbustivas),5,0
2630,USE2630,,2SL,2WD,,,8,3,2,0,2783,17948,10,2SL,Shrublands; (Areas arbustivas),5,0
2659,USE2659,,2SL,1FC,,,8,4,1,0,3779,20338,10,2SL,Shrublands; (Areas arbustivas),5,0
2664,USE2664,,2SL,2GL,,,5,3,2,0,5649,20520,10,2SL,Shrublands; (Areas arbustivas),5,0
2666,USE2666,,2SL,2GL,,,5,4,1,0,99965,20525,10,2SL,Shrublands; (Areas arbustivas),5,0
2669,USE2669,,2SL,1FC,,,8,3,2,0,10806,21425,10,2SL,Shrublands; (Areas arbustivas),5,0
2676,USE2676,,2SL,1FC,8WB,,4,3,1,1,8698,24496,10,2SL,Shrublands; (Areas arbustivas),5,0
2693,USE2693,,2SL,,,,5,5,0,0,7409,11653,10,2SL,Shrublands; (Areas arbustivas),5,0
2695,USE2695,,2SL,,,,5,5,0,0,2563,12044,10,2SL,Shrublands; (Areas arbustivas),5,0
2700,USE2700,,2SL,1FC,,,3,3,2,0,2552,15891,10,2SL,Shrublands; (Areas arbustivas),5,0
2739,USE2739,,2SL,,,,8,5,0,0,1039,19009,10,2SL,Shrublands; (Areas arbustivas),5,0
2743,USE2743,,2SL,1FC,,,8,4,1,0,4247,19038,10,2SL,Shrublands; (Areas arbustivas),5,0
2755,USE2755,,2SL,2WD,,,2,3,2,0,7025,23849,10,2SL,Shrublands; (Areas arbustivas),5,0
2790,USE2790,,2SL,1FC,,,8,3,2,0,12603,24580,10,2SL,Shrublands; (Areas arbustivas),5,0
2805,USE2805,,2SL,2WD,,,2,3,2,0,13857,9689,10,2SL,Shrublands; (Areas arbustivas),5,0
2809,USE2809,,2SL,2WD,,,6,4,1,0,82014,17499,10,2SL,Shrublands; (Areas arbustivas),5,0
2811,USE2811,,2SL,2WD,,,8,3,2,0,49662,25833,10,2SL,Shrublands; (Areas arbustivas),5,0
2821,USE2821,,2SL,2GL,1FC,,8,3,2,1,46810,26692,10,2SL,Shrublands; (Areas arbustivas),5,0
2854,USE2854,,2SL,2GL,,,5,3,2,0,6067,1875,10,2SL,Shrublands; (Areas arbustivas),5,0
2892,USE2892,,2SL,2FD,1FC,Derived from provincial land cover database,1,2,2,1,4240,18203,10,2SL,Shrublands; (Areas arbustivas),5,0
2923,USE2923,,2SL,,,,5,5,0,0,5514,12866,10,2SL,Shrublands; (Areas arbustivas),5,0
2939,USE2939,,2SL,,,,6,5,0,0,6116,3549,10,2SL,Shrublands; (Areas arbustivas),5,0
2941,USE2941,,2SL,6BA,,,2,3,2,0,11155,1855,10,2SL,Shrublands; (Areas arbustivas),5,0
2942,USE2942,,2SL,2WD,,,2,3,2,0,3509,3378,10,2SL,Shrublands; (Areas arbustivas),5,0
2950,USE2950,,2SL,2GL,,,5,3,2,0,3809,4497,10,2SL,Shrublands; (Areas arbustivas),5,0
2972,USE2972,,2SL,2GL,,Derived from provincial land cover database,1,4,1,0,5954,26041,10,2SL,Shrublands; (Areas arbustivas),5,0
2973,USE2973,,2SL,4HF,,Derived from provincial land cover database,1,4,1,0,4749,26043,10,2SL,Shrublands; (Areas arbustivas),5,0
2974,USE2974,,2SL,2FD,,Derived from provincial land cover database,1,4,1,0,3696,26044,10,2SL,Shrublands; (Areas arbustivas),5,0
2975,USE2975,,2SL,,,Derived from provincial land cover database,1,5,0,0,4412,26045,10,2SL,Shrublands; (Areas arbustivas),5,0
2977,USE2977,,2SL,2FD,,Derived from provincial land cover database,1,4,1,0,2150,26047,10,2SL,Shrublands; (Areas arbustivas),5,0
3009,USE3009,,2SL,2WE,2GL,Derived from provincial land cover database,1,2,2,1,2965,26210,10,2SL,Shrublands; (Areas arbustivas),5,0
3024,USE3024,,2SL,1FC,6BA,,4,3,2,1,2298,10338,10,2SL,Shrublands; (Areas arbustivas),5,0
3029,USE3029,,2SL,2WD,,,5,3,2,0,9181,12899,10,2SL,Shrublands; (Areas arbustivas),5,0
3040,USE3040,,2SL,2WD,,,8,4,1,0,7396,14721,10,2SL,Shrublands; (Areas arbustivas),5,0
3044,USE3044,,2SL,2FE,,,6,3,2,0,2491,17457,10,2SL,Shrublands; (Areas arbustivas),5,0
3049,USE3049,,2SL,1FC,5BU,Derived from provincial land cover database,1,4,1,1,2404,17815,10,2SL,Shrublands; (Areas arbustivas),5,0
3064,USE3064,,2SL,2WD,,,2,3,2,0,10492,17703,10,2SL,Shrublands; (Areas arbustivas),5,0
3067,USE3067,,2SL,,,,2,5,0,0,17485,18047,10,2SL,Shrublands; (Areas arbustivas),5,0
3100,USE3100,,2SL,2GL,2WD,,2,3,2,1,17646,22622,10,2SL,Shrublands; (Areas arbustivas),5,0
3107,USE3107,,2SL,2FD,,,2,3,2,0,7132,23862,10,2SL,Shrublands; (Areas arbustivas),5,0
3111,USE3111,,2SL,,,,8,5,0,0,3429,24397,10,2SL,Shrublands; (Areas arbustivas),5,0
3151,USE3151,,2SL,,,,6,5,0,0,6972,21028,10,2SL,Shrublands; (Areas arbustivas),5,0
3159,USE3159,,2SL,2GL,,,2,3,2,0,18009,21518,10,2SL,Shrublands; (Areas arbustivas),5,0
3164,USE3164,,2SL,1FC,,,8,3,2,0,2304,24409,10,2SL,Shrublands; (Areas arbustivas),5,0
3165,USE3165,,2SL,1FC,,,8,3,2,0,3381,24411,10,2SL,Shrublands; (Areas arbustivas),5,0
3166,USE3166,,2SL,1FC,,,8,3,2,0,4326,24425,10,2SL,Shrublands; (Areas arbustivas),5,0
3168,USE3168,,2SL,1FC,,,8,3,2,0,3289,24428,10,2SL,Shrublands; (Areas arbustivas),5,0
3203,USE3203,,2SL,2WD,,,2,3,2,0,4156,22655,10,2SL,Shrublands; (Areas arbustivas),5,0
3204,USE3204,,2SL,8WB,,,2,3,2,0,2276,22660,10,2SL,Shrublands; (Areas arbustivas),5,0
3205,USE3205,,2SL,1FC,2WD,,5,3,2,1,53913,25742,10,2SL,Shrublands; (Areas arbustivas),5,0
3269,USE3269,,2SL,2GL,,Derived from provincial land cover database,1,4,1,0,2553,26049,10,2SL,Shrublands; (Areas arbustivas),5,0
3270,USE3270,,2SL,,,Derived from provincial land cover database,1,5,0,0,1156,26050,10,2SL,Shrublands; (Areas arbustivas),5,0
3271,USE3271,,2SL,,,Derived from provincial land cover database,1,5,0,0,4982,26051,10,2SL,Shrublands; (Areas arbustivas),5,0
3273,USE3273,,2SL,,,Derived from provincial land cover database,1,5,0,0,19485,26053,10,2SL,Shrublands; (Areas arbustivas),5,0
3274,USE3274,,2SL,,,Derived from provincial land cover database,1,5,0,0,1019,26054,10,2SL,Shrublands; (Areas arbustivas),5,0
3275,USE3275,,2SL,1FC,2TK,Derived from provincial land cover database,1,2,2,1,3420,26056,10,2SL,Shrublands; (Areas arbustivas),5,0
3276,USE3276,,2SL,4HF,1FC,Derived from provincial land cover database,1,3,1,1,2384,26057,10,2SL,Shrublands; (Areas arbustivas),5,0
3277,USE3277,,2SL,1FC,,Derived from provincial land cover database,1,3,2,0,3468,26058,10,2SL,Shrublands; (Areas arbustivas),5,0
3278,USE3278,,2SL,1FC,,Derived from provincial land cover database,1,3,2,0,6282,26059,10,2SL,Shrublands; (Areas arbustivas),5,0
3279,USE3279,,2SL,2GL,,Derived from provincial land cover database,1,3,2,0,2872,26069,10,2SL,Shrublands; (Areas arbustivas),5,0
3280,USE3280,,2SL,2GL,,Derived from provincial land cover database,1,3,2,0,4289,26071,10,2SL,Shrublands; (Areas arbustivas),5,0
3281,USE3281,,2SL,2GL,2FE,Derived from provincial land cover database,1,2,2,1,2974,26072,10,2SL,Shrublands; (Areas arbustivas),5,0
3282,USE3282,,2SL,2TK,,Derived from provincial land cover database,1,3,2,0,7443,26073,10,2SL,Shrublands; (Areas arbustivas),5,0
3283,USE3283,,2SL,2TK,,Derived from provincial land cover database,1,3,2,0,12710,26074,10,2SL,Shrublands; (Areas arbustivas),5,0
3285,USE3285,,2SL,2WD,,Derived from provincial land cover database,1,3,1,0,2995,26076,10,2SL,Shrublands; (Areas arbustivas),5,0
3286,USE3286,,2SL,2WD,2WE,Derived from provincial land cover database,1,3,2,1,4793,26077,10,2SL,Shrublands; (Areas arbustivas),5,0
3287,USE3287,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,2840,26079,10,2SL,Shrublands; (Areas arbustivas),5,0
3331,USE3331,,2SL,2WD,,,8,3,2,0,2340,10565,10,2SL,Shrublands; (Areas arbustivas),5,0
3343,USE3343,,2SL,2WD,,,8,3,2,0,2994,19015,10,2SL,Shrublands; (Areas arbustivas),5,0
3350,USE3350,,2SL,1FC,4HF,,8,3,2,1,46105,26703,10,2SL,Shrublands; (Areas arbustivas),5,0
3353,USE3353,,2SL,2GL,2WD,Derived from provincial land cover database,1,4,1,1,4318,26042,10,2SL,Shrublands; (Areas arbustivas),5,0
3354,USE3354,,2SL,,,Derived from provincial land cover database,1,5,0,0,3783,26048,10,2SL,Shrublands; (Areas arbustivas),5,0
3377,USE3377,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,3590,26088,10,2SL,Shrublands; (Areas arbustivas),5,0
3378,USE3378,,2SL,,,,2,5,0,0,3707,4199,10,2SL,Shrublands; (Areas arbustivas),5,0
3389,USE3389,,2SL,2WD,,,8,4,1,0,15302,12000,10,2SL,Shrublands; (Areas arbustivas),5,0
3433,USE3433,,2SL,2WD,,,5,3,2,0,2215,10150,10,2SL,Shrublands; (Areas arbustivas),5,0
3461,USE3461,,2SL,2FD,,Derived from provincial land cover database,1,4,1,0,2922,18779,10,2SL,Shrublands; (Areas arbustivas),5,0
3468,USE3468,,2SL,1FC,,Derived from provincial land cover database,1,3,2,0,2082,26055,10,2SL,Shrublands; (Areas arbustivas),5,0
3473,USE3473,,2SL,2GL,,Derived from provincial land cover database,1,3,2,0,2074,18650,10,2SL,Shrublands; (Areas arbustivas),5,0
3494,USE3494,,2SL,2GL,,Derived from provincial land cover database,1,3,2,0,3178,26063,10,2SL,Shrublands; (Areas arbustivas),5,0
3499,USE3499,,2SL,4HF,,,6,3,2,0,231627,25685,10,2SL,Shrublands; (Areas arbustivas),5,0
3507,USE3507,,2SL,2FE,2WD,Derived from provincial land cover database,1,3,2,1,2371,18819,10,2SL,Shrublands; (Areas arbustivas),5,0
3530,USE3530,,2SL,1FC,,,8,3,2,0,3095,24434,10,2SL,Shrublands; (Areas arbustivas),5,0
3536,USE3536,,2SL,4FF,8WB,,8,3,1,1,22866,17149,10,2SL,Shrublands; (Areas arbustivas),5,0
3546,USE3546,,2SL,,,,5,5,0,0,4090,11622,10,2SL,Shrublands; (Areas arbustivas),5,0
3549,USE3549,,2SL,2WD,2GL,,2,3,2,1,3670,3384,10,2SL,Shrublands; (Areas arbustivas),5,0
3565,USE3565,,2SL,,,,5,5,0,0,2672,11660,10,2SL,Shrublands; (Areas arbustivas),5,0
3568,USE3568,,2SL,,,,7,5,0,0,1611,13950,10,2SL,Shrublands; (Areas arbustivas),5,0
3570,USE3570,,2SL,,,,6,5,0,0,5553,16116,10,2SL,Shrublands; (Areas arbustivas),5,0
3572,USE3572,,2SL,1FC,,,8,3,2,0,4060,17032,10,2SL,Shrublands; (Areas arbustivas),5,0
3595,USE3595,,2SL,,,Derived from provincial land cover database,1,5,0,0,12669,18625,10,2SL,Shrublands; (Areas arbustivas),5,0
3599,USE3599,,2SL,2WD,,,2,3,2,0,12740,1873,10,2SL,Shrublands; (Areas arbustivas),5,0
3601,USE3601,,2SL,1FC,,,8,3,2,0,34031,14190,10,2SL,Shrublands; (Areas arbustivas),5,0
3636,USE3636,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,4804,18481,10,2SL,Shrublands; (Areas arbustivas),5,0
3668,USE3668,,2SL,1FC,4FF,,8,3,2,1,4999,13188,10,2SL,Shrublands; (Areas arbustivas),5,0
3705,USE3705,,2SL,,,,5,5,0,0,2372,16526,10,2SL,Shrublands; (Areas arbustivas),5,0
3724,USE3724,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,3257,18770,10,2SL,Shrublands; (Areas arbustivas),5,0
3726,USE3726,,2SL,,,,5,5,0,0,1207,7676,10,2SL,Shrublands; (Areas arbustivas),5,0
3738,USE3738,,2SL,2WD,,,2,3,2,0,16072,16575,10,2SL,Shrublands; (Areas arbustivas),5,0
3760,USE3760,,2SL,2GL,8WB,,8,3,2,1,61988,26712,10,2SL,Shrublands; (Areas arbustivas),5,0
3762,USE3762,,2SL,2WE,1FC,,6,2,2,2,6622,21036,10,2SL,Shrublands; (Areas arbustivas),5,0
3767,USE3767,,2SL,2GL,,,5,3,2,0,74683,11544,10,2SL,Shrublands; (Areas arbustivas),5,0
3777,USE3777,,2SL,2GL,2FXC,Derived from provincial land cover database,1,3,2,1,3933,26070,10,2SL,Shrublands; (Areas arbustivas),5,0
3784,USE3784,,2SL,2WD,,,2,4,1,0,8187,3389,10,2SL,Shrublands; (Areas arbustivas),5,0
3790,USE3790,,2SL,2FXC,,,6,3,2,0,29119,17746,10,2SL,Shrublands; (Areas arbustivas),5,0
3803,USE3803,,2SL,,,,5,5,0,0,4770,12038,10,2SL,Shrublands; (Areas arbustivas),5,0
3814,USE3814,,2SL,2WD,,,5,4,1,0,15750,1932,10,2SL,Shrublands; (Areas arbustivas),5,0
3819,USE3819,,2SL,1FC,2WD,Derived from provincial land cover database,1,3,1,1,11805,18702,10,2SL,Shrublands; (Areas arbustivas),5,0
3848,USE3848,,2SL,2WD,,,2,3,2,0,3329,1099,10,2SL,Shrublands; (Areas arbustivas),5,0
3934,USE3934,,2SL,2WD,2GL,Derived from provincial land cover database,1,2,2,1,3516,26086,10,2SL,Shrublands; (Areas arbustivas),5,0
3935,USE3935,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,4683,26089,10,2SL,Shrublands; (Areas arbustivas),5,0
3945,USE3945,,2SL,2WD,,Derived from provincial land cover database,1,3,2,0,1384,26191,10,2SL,Shrublands; (Areas arbustivas),5,0
4009,USE4009,,2SL,2WD,,,7,3,2,0,14762,4336,10,2SL,Shrublands; (Areas arbustivas),5,0
135,USE135,,2TK,2WD,,,6,3,2,0,5261,11299,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
174,USE174,,2TK,2WE,2SL,,5,3,1,1,3651,8969,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
192,USE192,,2TK,2WD,2SL,,5,2,2,1,18771,9140,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
258,USE258,,2TK,2WD,,,5,3,2,0,3215,9136,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
297,USE297,,2TK,,,,6,5,0,0,1921,15816,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
343,USE343,,2TK,2SL,,,5,4,1,0,9388,856,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
344,USE344,,2TK,2GL,,,5,3,2,0,2974,1647,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
365,USE365,,2TK,1FC,4HF,,6,3,1,1,10434,3550,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
421,USE421,,2TK,1FC,,,6,3,2,0,3126,3645,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
428,USE428,,2TK,5BU,,,5,4,1,0,5214,3175,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
518,USE518,,2TK,2FE,,,6,4,1,0,4741,17474,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
595,USE595,,2TK,2SL,,,5,4,1,0,5866,17172,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
687,USE687,,2TK,2SL,2WE,,5,3,1,1,10066,9105,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
717,USE717,,2TK,2SL,,,5,4,1,0,1613,5077,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
738,USE738,,2TK,1FC,,,6,4,1,0,35520,5738,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
808,USE808,,2TK,2SL,,,3,3,2,0,5926,14471,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
834,USE834,,2TK,,,,6,5,0,0,2149,15815,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
835,USE835,,2TK,,,,6,5,0,0,3583,15817,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
836,USE836,,2TK,1FC,,,6,3,2,0,2902,15820,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
887,USE887,,2TK,2SL,2FE,,5,3,1,1,58985,18187,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
957,USE957,,2TK,2SL,1FC,,6,3,2,1,8843,21081,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
958,USE958,,2TK,2FXC,,,6,3,2,0,112524,17744,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
960,USE960,,2TK,2WD,,,6,3,2,0,55212,17478,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
961,USE961,,2TK,2FE,,,6,3,2,0,41765,17191,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
962,USE962,,2TK,2SL,,,5,4,1,0,24838,14889,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
985,USE985,,2TK,2FD,,,8,3,2,0,41608,21422,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1068,USE1068,,2TK,2WD,1FC,,6,3,2,1,15627,4322,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1077,USE1077,,2TK,2WE,,,5,4,1,0,9329,8944,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1322,USE1322,,2TK,2FD,,,8,3,2,0,3609,23164,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1347,USE1347,,2TK,1CXF,,,6,3,2,0,25419,21083,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1379,USE1379,,2TK,2GL,2WD,,4,3,2,1,20125,8268,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1453,USE1453,,2TK,4HF,,,6,3,2,0,1719,21078,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1526,USE1526,,2TK,,,,6,5,0,0,3453,17466,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1539,USE1539,,2TK,1FC,,,8,3,2,0,69539,14206,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1648,USE1648,,2TK,2WD,,,4,3,2,0,8127,24482,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1668,USE1668,,2TK,,,,5,5,0,0,2935,8909,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1717,USE1717,,2TK,,,,5,5,0,0,4089,5088,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1719,USE1719,,2TK,,,,7,5,0,0,2185,9336,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1742,USE1742,,2TK,,,,6,5,0,0,2435,25826,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1828,USE1828,,2TK,1FC,,Derived from provincial land cover database,1,4,1,0,1962,26097,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1829,USE1829,,2TK,4HF,8WB,Derived from provincial land cover database,1,3,1,1,2343,26098,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1830,USE1830,,2TK,2GL,,Derived from provincial land cover database,1,4,1,0,2370,26099,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1875,USE1875,,2TK,1FC,,,4,3,2,0,25820,18186,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1899,USE1899,,2TK,2WD,,,2,4,1,0,19093,22401,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1950,USE1950,,2TK,1FC,2WD,Derived from provincial land cover database,1,2,2,2,2217,18655,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1962,USE1962,,2TK,,,,6,5,0,0,23708,21061,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1978,USE1978,,2TK,2FXC,,,6,3,2,0,9788,17476,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1990,USE1990,,2TK,,,Derived from provincial land cover database,1,5,0,0,1979,26100,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1991,USE1991,,2TK,2SL,,Derived from provincial land cover database,1,4,1,0,4239,26101,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1992,USE1992,,2TK,,,Derived from provincial land cover database,1,5,0,0,966,26102,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1993,USE1993,,2TK,1FC,2WD,Derived from provincial land cover database,1,3,1,1,2641,26104,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1995,USE1995,,2TK,1FC,,Derived from provincial land cover database,1,3,2,0,2661,26107,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
1996,USE1996,,2TK,2SL,,Derived from provincial land cover database,1,3,2,0,2025,26111,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
3901,USE3901,,2TK,1FC,5BU,,8,3,2,1,5346,20108,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2300,USE2300,,2TK,1FC,1TC,,8,3,2,2,233956,25655,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2359,USE2359,,2TK,2WD,,,4,3,2,0,4034,19417,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2420,USE2420,,2TK,,,,6,5,0,0,7076,21044,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2580,USE2580,,2TK,2SL,,,5,4,1,0,3630,1965,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2602,USE2602,,2TK,,,,5,5,0,0,2076,5086,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2612,USE2612,,2TK,2WD,,,5,3,2,0,11703,11587,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2804,USE2804,,2TK,1FC,2GL,Derived from provincial land cover database,1,3,1,1,2442,18246,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2879,USE2879,,2TK,1FC,6BA,Derived from provincial land cover database,1,4,1,1,4756,18597,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2886,USE2886,,2TK,2WD,,,8,3,2,0,35935,20259,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2908,USE2908,,2TK,1FC,2SL,,8,3,2,2,10728,25483,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2909,USE2909,,2TK,1FC,1TC,,8,3,2,2,26280,25486,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2915,USE2915,,2TK,,,,6,5,0,0,1488,15818,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2925,USE2925,,2TK,,,,6,5,0,0,9335,13073,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
2945,USE2945,,2TK,,,,5,5,0,0,3600,4508,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
3016,USE3016,,2TK,4HF,2FD,Derived from provincial land cover database,1,2,1,1,2984,26219,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
3096,USE3096,,2TK,1FC,2FD,Derived from provincial land cover database,1,4,1,1,3215,18491,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
3190,USE3190,,2TK,2SL,,Derived from provincial land cover database,1,4,1,0,20727,26105,9,2TK,Thickets; (Matagal (2 a 5 m de altura)),4,0
